PRODUTO,UF,PREÇO SANTA CRUZ
7891137005333,PI,"96,24"
7891137005333,PR,"80,31"
7891137005333,RJ,"78,38"
7891137005333,RS,"80,31"
7891137005333,SC,"80,31"
7891137005333,SP,"84,85"
7891137006316,BA,"100,54"
7891137006316,DF,"110,28"
7891137006316,GO,"108,7"
7891137006316,MG,"104,34"
7891137006316,MS,"105,25"
7891137006316,PI,"115,22"
7891137006316,PR,"96,15"
7891137006316,RJ,"96,15"
7891137006316,RS,"94,81"
7891137006316,SC,"96,15"
7891137006316,SP,"101,61"
7891137006316,TO,"113,53"
7891137006323,DF,"40,42"
7891137006323,GO,"36,77"
7891137006323,PR,"37,25"
7891137006323,RJ,"37,25"
7891137006323,RS,"37,25"
7891137006323,SC,"37,25"
7891137006323,SP,"37,25"
7891137006330,BA,"36,85"
7891137006330,DF,"40,42"
7891137006330,GO,"36,77"
7891137006330,PI,"42,26"
7891137006330,PR,"37,25"
7891137006330,RJ,"37,25"
7891137006330,RS,"37,25"
7891137006330,SC,"37,25"
7891137006330,SP,"37,25"
7891137006378,BA,"212,4"
7891137006378,CE,"242,01"
7891137006378,DF,"232,96"
7891137006378,GO,"201,16"
7891137006378,MG,"220,43"
7891137006378,MS,"229,68"
7891137006378,PI,"243,45"
7891137006378,PR,"235,23"
7891137006378,RJ,"203,12"
7891137006378,RS,"203,12"
7891137006378,SC,"203,12"
7891137006378,SP,"214,66"
7891137006385,BA,"15,29"
7891137006385,CE,"14,63"
7891137006385,DF,"15,07"
7891137006385,GO,13
7891137006385,MS,"14,86"
7891137006385,PI,"15,74"
7891137006385,PR,"12,5"
7891137006385,RJ,"13,89"
7891137006385,SC,"13,12"
7891137006385,SP,"14,09"
7891137006385,TO,"15,52"
7891137006439,BA,"63,18"
7891137006439,CE,"67,78"
7891137006439,DF,"73,2"
7891137006439,GO,"63,45"
7891137006439,MG,66
7891137006439,MS,"68,77"
7891137006439,PI,"80,21"
7891137006439,PR,"60,81"
7891137006439,RJ,"64,27"
7891137006439,RS,"60,81"
7891137006439,SC,"60,81"
7891137006439,SP,"64,27"
7891137006439,TO,"75,36"
7891137006460,BA,"216,57"
7891137006460,DF,"237,53"
7891137006460,GO,"216,07"
7891137006460,MG,"224,74"
7891137006460,MS,"234,19"
7891137006460,PR,"207,09"
7891137006460,RJ,"218,88"
7891137006460,SC,"207,09"
7891137006460,SP,"218,88"
7891137006477,DF,"19,13"
7891137006477,GO,"17,14"
7891137006477,PI,"20,96"
7891137006477,PR,"16,68"
7891137006477,RJ,"16,68"
7891137006477,RS,"16,45"
7891137006477,SC,"16,68"
7891137006484,DF,"17,42"
7891137006484,GO,"15,74"
7891137006484,PI,"19,07"
7891137006484,PR,"15,17"
7891137006484,RJ,"15,17"
7891137006484,SC,"15,17"
7891137006507,BA,"12,56"
7891137006507,DF,"13,77"
7891137006507,GO,"12,53"
7891137006507,MS,"13,58"
7891137006507,PI,"15,09"
7891137006507,PR,"12,01"
7891137006507,RJ,"11,84"
7891137006507,RS,"12,01"
7891137006507,SC,"12,01"
7891137006507,SP,"12,69"
7891137006514,DF,"21,31"
7891137006514,GO,"19,42"
7891137006514,MG,"20,15"
7891137006514,MS,"21,01"
7891137006514,PR,"18,6"
7891137006514,RJ,"18,99"
7891137006514,RS,"18,6"
7891137006514,SC,"18,6"
7891137006514,SP,"19,67"
7891137006521,DF,"22,55"
7891137006521,GO,"20,55"
7891137006521,PR,"19,71"
7891137006521,RJ,"20,12"
7891137006521,SC,"19,71"
7891137006552,MS,"96,4"
7891137006552,PI,"112,42"
7891137006552,PR,"90,09"
7891137006552,RS,"90,09"
7891137006552,SC,"80,4"
7891137006552,TO,"105,63"
7891137006576,DF,"13,77"
7891137006576,GO,"12,53"
7891137006576,SC,"12,69"
7891137006644,BA,"44,1"
7891137006644,DF,"48,37"
7891137006644,GO,44
7891137006644,MS,"47,68"
7891137006644,PI,"50,54"
7891137006644,PR,"44,11"
7891137006644,RJ,"44,57"
7891137006644,RS,"44,11"
7891137006644,SC,"44,57"
7891137006644,SP,"44,57"
7891137006651,DF,"38,38"
7891137006651,GO,"36,77"
7891137006651,MG,"40,42"
7891137006651,MS,"39,85"
7891137006651,PR,"37,25"
7891137006651,RJ,"37,25"
7891137006651,RS,"37,25"
7891137006651,SC,"37,25"
7891137006651,SP,"37,25"
7891142142719,BA,"76,66"
7891142142719,CE,"94,43"
7891142142719,DF,"87,26"
7891142142719,GO,"78,74"
7891142142719,MG,"85,7"
7891142142719,MS,84
7891142142719,PI,"102,62"
7891142142719,PR,"94,95"
7891142142719,RJ,"88,51"
7891142142719,RS,"94,95"
7891142142719,SC,"77,43"
7891142142719,SP,"74,43"
7891142142719,TO,"89,68"
7891142142771,BA,"32,96"
7891142142771,CE,"35,9"
7891142142771,DF,"34,79"
7891142142771,GO,"31,65"
7891142142771,MG,"35,56"
7891142142771,MS,"35,06"
7891142142771,PI,"36,37"
7891142142771,PR,"31,38"
7891142142771,RJ,"36,8"
7891142142771,RS,"32,77"
7891142142771,SC,"31,38"
7891142142771,SP,"32,77"
7891142143037,BA,"59,25"
7891142143037,DF,"63,11"
7891142143037,GO,"56,95"
7891142143037,MG,"61,99"
7891142143037,MS,"58,15"
7891142143037,PI,"74,22"
7891142143037,PR,"69,83"
7891142143037,RS,"68,68"
7891142143037,SC,"56,01"
7891142143037,SP,"54,11"
7891142143037,TO,"64,86"
7891142144270,BA,"58,71"
7891142144270,CE,"65,94"
7891142144270,DF,"64,74"
7891142144270,GO,"60,79"
7891142144270,MG,"66,17"
7891142144270,MS,"68,96"
7891142144270,PI,"79,23"
7891142144270,PR,71
7891142144270,RJ,"67,38"
7891142144270,RS,"68,26"
7891142144270,SC,"57,63"
7891142144270,SP,"74,68"
7891142144287,DF,"64,74"
7891142144287,GO,"60,79"
7891142144287,MG,"66,17"
7891142144287,MS,"76,6"
7891142144287,PR,71
7891142144287,RJ,"67,38"
7891142144287,RS,"70,99"
7891142144287,SC,"57,63"
7891142144287,SP,"76,57"
7891142200235,BA,"63,23"
7891142200235,CE,84
7891142200235,MG,"62,8"
7891142200235,MS,"67,45"
7891142200235,PI,"83,41"
7891142200235,PR,"77,18"
7891142200235,RS,"77,17"
7891142200235,SC,"63,43"
7891142200235,SP,"60,74"
7891142200235,TO,"84,47"
7891142200341,BA,"57,89"
7891142200341,CE,"65,39"
7891142200341,PR,"75,57"
7891142200341,RS,"68,68"
7891142200341,SC,"56,44"
7891142200341,SP,"54,07"
7891142201164,BA,"61,8"
7891142201164,DF,"68,16"
7891142201164,GO,"62,48"
7891142201164,MG,"65,06"
7891142201164,MS,"62,75"
7891142201164,PI,"83,41"
7891142201164,PR,"74,74"
7891142201164,RJ,"69,5"
7891142201164,RS,"74,74"
7891142201164,SC,"60,66"
7891142201164,SP,"80,61"
7891142201164,TO,"69,97"
7891142201331,BA,"71,15"
7891142201331,CE,"81,57"
7891142201331,DF,"78,73"
7891142201331,GO,"71,12"
7891142201331,MG,"77,35"
7891142201331,MS,"77,3"
7891142201331,PI,"92,58"
7891142201331,PR,"85,92"
7891142201331,RJ,"77,24"
7891142201331,RS,"85,67"
7891142201331,SC,"75,39"
7891142201331,SP,"67,36"
7891142201348,BA,"189,03"
7891142201348,DF,"182,36"
7891142201348,GO,"164,59"
7891142201348,MG,"192,01"
7891142201348,MS,"195,45"
7891142201348,PI,"214,48"
7891142201348,PR,"198,47"
7891142201348,RJ,"156,12"
7891142201348,RS,"198,47"
7891142201348,SC,"146,5"
7891142201348,SP,"160,99"
7891142201348,TO,"217,21"
7891142201515,DF,"182,36"
7891142201515,GO,"164,59"
7891142201515,MG,"173,76"
7891142201515,MS,"166,55"
7891142201515,PR,"212,5"
7891142201515,RJ,"156,12"
7891142201515,RS,"198,47"
7891142201515,SC,"146,5"
7891142201515,SP,"160,99"
7891142201690,BA,"176,51"
7891142201690,CE,"201,71"
7891142201690,MG,"157,59"
7891142201690,MS,"174,6"
7891142201690,PI,"200,3"
7891142201690,PR,"214,24"
7891142201690,RS,"187,06"
7891142201690,SC,165
7891142201690,SP,"121,84"
7891142201690,TO,"202,82"
7891142201744,BA,"180,93"
7891142201744,MG,"179,93"
7891142201744,PI,"205,3"
7891142201744,SP,"149,53"
7891142201744,TO,"207,92"
7891142201799,MS,"104,01"
7891142201799,PR,"106,06"
7891142201799,SC,"93,2"
7891142201799,SP,"111,74"
7891142202376,DF,"70,78"
7891142202376,GO,"61,78"
7891142202376,MG,"62,74"
7891142202376,MS,"68,92"
7891142202376,PR,"72,93"
7891142202376,RJ,"58,95"
7891142202376,RS,"68,67"
7891142202376,SC,"54,43"
7891142202376,SP,"63,59"
7891142203113,BA,"74,39"
7891142203113,CE,"84,38"
7891142203113,DF,"81,42"
7891142203113,GO,"74,12"
7891142203113,MG,"81,42"
7891142203113,MS,"80,3"
7891142203113,PI,"91,26"
7891142203113,PR,"73,84"
7891142203113,RJ,"75,16"
7891142203113,RS,"73,32"
7891142203113,SC,"81,99"
7891142203113,SP,"71,4"
7891142203113,TO,"83,77"
7891142203762,BA,"176,53"
7891142203762,MG,"205,07"
7891142203762,PI,"232,86"
7891142203762,PR,"238,16"
7891142203762,RS,"215,47"
7891142203762,SC,"159,05"
7891142203762,SP,"174,76"
7891142203762,TO,"186,65"
7891142204066,BA,"106,82"
7891142204066,MG,"116,49"
7891142204066,PR,"135,41"
7891142204066,RS,"83,27"
7891142204066,SC,"98,42"
7891142204066,TO,"116,89"
7891142204080,DF,"118,47"
7891142204080,RJ,"132,17"
7891142204103,DF,"118,47"
7891142204103,GO,"108,23"
7891142204103,MG,"116,49"
7891142204103,MS,"115,36"
7891142204103,PI,"135,17"
7891142204103,PR,"128,92"
7891142204103,RJ,"112,51"
7891142204103,RS,"129,03"
7891142204103,SC,"105,14"
7891142204103,SP,"100,21"
7891142204103,TO,"121,76"
7891142204127,BA,"100,38"
7891142204127,CE,"118,91"
7891142204127,DF,"118,47"
7891142204127,GO,"108,23"
7891142204127,MG,"101,7"
7891142204127,MS,"106,36"
7891142204127,PI,"135,17"
7891142204127,PR,"91,42"
7891142204127,RJ,"112,51"
7891142204127,RS,"85,99"
7891142204127,SC,"105,14"
7891142204127,SP,"84,76"
7891142204127,TO,"121,76"
7891142204141,BA,"104,11"
7891142204141,DF,"118,47"
7891142204141,GO,"108,23"
7891142204141,MG,"126,11"
7891142204141,MS,"115,36"
7891142204141,PI,"135,17"
7891142204141,PR,"135,41"
7891142204141,RJ,"112,51"
7891142204141,RS,"129,03"
7891142204141,SC,"98,42"
7891142204141,SP,"100,21"
7891142204141,TO,"121,76"
7891142204196,BA,"176,53"
7891142204196,DF,198
7891142204196,GO,"178,68"
7891142204196,MG,"189,37"
7891142204196,MS,"183,49"
7891142204196,PI,"232,86"
7891142204196,PR,"235,92"
7891142204196,RJ,"200,86"
7891142204196,RS,"215,47"
7891142204196,SC,"175,71"
7891142204196,SP,"168,9"
7891142204196,TO,"203,5"
7891142204257,BA,"205,22"
7891142204257,CE,"205,16"
7891142204257,DF,"195,8"
7891142204257,GO,"178,88"
7891142204257,MG,"200,43"
7891142204257,MS,"212,2"
7891142204257,PI,"232,86"
7891142204257,PR,"249,07"
7891142204257,RJ,"174,32"
7891142204257,RS,"200,76"
7891142204257,SC,"191,83"
7891142204257,SP,"174,76"
7891142204257,TO,"235,83"
7891142204288,BA,"59,25"
7891142204288,CE,"75,41"
7891142204288,DF,"75,29"
7891142204288,GO,"61,82"
7891142204288,MG,"77,39"
7891142204288,MS,"74,69"
7891142204288,PI,"71,38"
7891142204288,PR,"83,26"
7891142204288,RJ,"72,97"
7891142204288,RS,"75,65"
7891142204288,SC,"64,39"
7891142204288,SP,"68,06"
7891142204288,TO,"74,05"
7891142204318,BA,"58,71"
7891142204318,CE,"67,61"
7891142204318,DF,"64,74"
7891142204318,GO,"58,66"
7891142204318,MG,"59,52"
7891142204318,MS,"61,21"
7891142204318,PI,"79,23"
7891142204318,PR,"76,97"
7891142204318,RJ,"66,02"
7891142204318,RS,"70,99"
7891142204318,SC,"57,63"
7891142204318,SP,"76,57"
7891142204318,TO,"66,47"
7891142204349,BA,"61,8"
7891142204349,CE,"71,17"
7891142204349,DF,"68,16"
7891142204349,GO,"61,76"
7891142204349,MG,"67,22"
7891142204349,MS,"63,04"
7891142204349,PI,"83,41"
7891142204349,PR,"82,58"
7891142204349,RJ,"69,5"
7891142204349,RS,"73,25"
7891142204349,SC,"60,66"
7891142204349,SP,"80,61"
7891142204349,TO,"69,97"
7891142204370,BA,"69,51"
7891142204370,CE,"78,99"
7891142204370,DF,"75,66"
7891142204370,GO,"68,56"
7891142204370,MG,"77,05"
7891142204370,MS,"73,39"
7891142204370,PI,"92,58"
7891142204370,PR,"91,62"
7891142204370,RJ,"78,73"
7891142204370,RS,"89,97"
7891142204370,SC,"67,35"
7891142204370,SP,"89,48"
7891142204370,TO,"77,68"
7891142204547,BA,"61,79"
7891142204547,MG,"80,74"
7891142204547,MS,"79,35"
7891142204547,PI,"79,23"
7891142204547,PR,"81,69"
7891142204547,RS,"73,3"
7891142204547,SC,"56,25"
7891142204547,SP,"48,18"
7891142204547,TO,"69,24"
7891142204554,BA,"130,81"
7891142204554,MG,"166,88"
7891142204554,MS,"149,62"
7891142204554,PI,"167,75"
7891142204554,PR,"172,73"
7891142204554,RS,"155,18"
7891142204554,SC,"118,86"
7891142204554,SP,"102,02"
7891142204554,TO,"169,86"
7891142204615,BA,"74,63"
7891142204615,CE,"86,73"
7891142204615,MG,"88,61"
7891142204615,PI,"98,43"
7891142204615,PR,"99,23"
7891142204615,RS,"105,25"
7891142204615,SC,"71,76"
7891142204615,SP,"74,03"
7891142204646,BA,"71,15"
7891142204646,DF,"78,73"
7891142204646,GO,"71,05"
7891142204646,MG,"73,01"
7891142204646,MS,"73,38"
7891142204646,PI,"92,58"
7891142204646,PR,"94,88"
7891142204646,RJ,"75,09"
7891142204646,RS,"85,67"
7891142204646,SC,"75,39"
7891142204646,SP,"67,36"
7891142204646,TO,"80,92"
7891142204677,BA,"84,76"
7891142204677,CE,"98,5"
7891142204677,MS,"101,87"
7891142204677,PI,"111,79"
7891142204677,PR,"103,45"
7891142204677,RS,"103,45"
7891142204677,SC,"79,23"
7891142204745,BA,"78,84"
7891142204745,CE,"90,41"
7891142204745,DF,"87,26"
7891142204745,GO,"78,74"
7891142204745,MG,"79,18"
7891142204745,MS,"79,8"
7891142204745,PI,"102,62"
7891142204745,PR,"104,07"
7891142204745,RS,"94,95"
7891142204745,SC,"77,43"
7891142204745,SP,"62,41"
7891142204745,TO,"89,68"
7891142204882,BA,"65,5"
7891142204882,CE,"77,69"
7891142204882,DF,"72,26"
7891142204882,GO,"65,47"
7891142204882,MG,"71,27"
7891142204882,MS,"76,95"
7891142204882,PI,"88,42"
7891142204882,PR,"85,92"
7891142204882,RJ,"73,67"
7891142204882,RS,"75,77"
7891142204882,SC,"64,31"
7891142204882,SP,"85,45"
7891142204882,TO,"74,19"
7891142205100,BA,"61,8"
7891142205100,DF,"68,16"
7891142205100,GO,"51,25"
7891142205100,MG,"61,89"
7891142205100,MS,"72,58"
7891142205100,PI,"69,21"
7891142205100,PR,"83,7"
7891142205100,RJ,"57,62"
7891142205100,RS,"74,74"
7891142205100,SC,"50,34"
7891142205100,SP,"66,89"
7891142205100,TO,"69,97"
7891142205131,BA,"68,6"
7891142205131,CE,"87,83"
7891142205131,PI,"83,41"
7891142205131,PR,"88,87"
7891142205131,RS,"82,97"
7891142205131,SC,"60,66"
7891142205131,SP,"79,26"
7891142205131,TO,"77,68"
7891142205193,BA,"176,53"
7891142205193,DF,"229,46"
7891142205193,GO,"178,68"
7891142205193,MG,"231,64"
7891142205193,MS,"212,2"
7891142205193,PR,"235,03"
7891142205193,RJ,"174,32"
7891142205193,SC,"159,05"
7891142205193,SP,"141,63"
7891142205193,TO,"235,83"
7891142205315,BA,"155,63"
7891142205315,DF,"174,57"
7891142205315,GO,"157,71"
7891142205315,MG,"189,97"
7891142205315,MS,"187,1"
7891142205315,PI,"205,3"
7891142205315,PR,"189,97"
7891142205315,RJ,"159,17"
7891142205315,RS,"191,77"
7891142205315,SC,"156,11"
7891142205315,SP,"149,53"
7891142205315,TO,"179,42"
7891142205346,BA,"155,91"
7891142205346,CE,"153,23"
7891142205346,MG,"161,79"
7891142205346,MS,"155,16"
7891142205346,PI,"176,92"
7891142205346,PR,"183,16"
7891142205346,RS,"157,14"
7891142205346,SC,"129,66"
7891142205346,SP,"107,61"
7891142205346,TO,"179,18"
7891142205520,DF,"67,01"
7891142205520,GO,"62,45"
7891142205520,MG,"63,96"
7891142205520,MS,"70,33"
7891142205520,RS,"72,2"
7891142205520,SC,"53,42"
7891142205537,BA,"44,71"
7891142205537,CE,"47,19"
7891142205537,DF,"50,4"
7891142205537,GO,"43,8"
7891142205537,MG,"54,39"
7891142205537,MS,"49,33"
7891142205537,PI,"43,51"
7891142205537,PR,"50,83"
7891142205537,RJ,"42,36"
7891142205537,RS,"58,68"
7891142205537,SC,"39,25"
7891142205537,SP,"45,57"
7891142205537,TO,"49,58"
7891142205544,BA,"73,5"
7891142205544,DF,"82,19"
7891142205544,GO,"64,07"
7891142205544,MG,"84,54"
7891142205544,MS,"73,15"
7891142205544,PI,"83,41"
7891142205544,PR,"84,12"
7891142205544,RJ,"64,67"
7891142205544,RS,"77,17"
7891142205544,SC,"63,43"
7891142205544,SP,"60,74"
7891142205544,TO,"84,47"
7891142205551,BA,"30,32"
7891142205551,CE,"35,23"
7891142205551,DF,34
7891142205551,GO,"30,72"
7891142205551,MG,"35,05"
7891142205551,MS,"35,08"
7891142205551,PI,"39,99"
7891142205551,PR,"42,84"
7891142205551,RJ,"30,99"
7891142205551,RS,37
7891142205551,SC,"30,4"
7891142205551,SP,"29,13"
7891142205551,TO,"40,5"
7891142205582,BA,"60,08"
7891142205582,CE,"71,17"
7891142205582,DF,"68,16"
7891142205582,GO,"61,76"
7891142205582,MG,"70,79"
7891142205582,MS,"66,13"
7891142205582,PI,"83,41"
7891142205582,PR,"71,61"
7891142205582,RJ,"65,21"
7891142205582,RS,"71,56"
7891142205582,SC,"60,66"
7891142205582,SP,"80,61"
7891142205582,TO,"69,97"
7891142205643,BA,"60,08"
7891142205643,CE,"71,17"
7891142205643,DF,"68,16"
7891142205643,GO,"61,76"
7891142205643,MG,"70,79"
7891142205643,MS,"66,13"
7891142205643,PI,"83,41"
7891142205643,PR,"82,11"
7891142205643,RJ,"69,5"
7891142205643,RS,"74,74"
7891142205643,SC,"60,66"
7891142205643,SP,"85,25"
7891142205643,TO,"69,97"
7891142205674,BA,"61,8"
7891142205674,DF,"68,16"
7891142205674,GO,"61,76"
7891142205674,MG,"70,79"
7891142205674,MS,"66,13"
7891142205674,PI,"83,41"
7891142205674,PR,"81,35"
7891142205674,RJ,"69,5"
7891142205674,RS,"71,56"
7891142205674,SC,"60,66"
7891142205674,SP,"80,61"
7891142205674,TO,"69,97"
7891142205704,BA,"60,08"
7891142205704,CE,"71,17"
7891142205704,DF,"68,16"
7891142205704,GO,"61,76"
7891142205704,MG,"70,79"
7891142205704,MS,"66,13"
7891142205704,PI,"83,41"
7891142205704,PR,"81,25"
7891142205704,RJ,"69,5"
7891142205704,RS,"75,96"
7891142205704,SC,"64,23"
7891142205704,SP,"80,61"
7891142205704,TO,"69,97"
7891142205735,BA,"61,8"
7891142205735,DF,"68,16"
7891142205735,GO,64
7891142205735,MG,"74,74"
7891142205735,MS,"72,58"
7891142205735,PR,"74,74"
7891142205735,RJ,"69,5"
7891142205735,RS,"73,24"
7891142205735,SC,"60,66"
7891142205735,SP,"80,61"
7891142205735,TO,"69,97"
7891142205766,BA,"55,24"
7891142205766,CE,"84,01"
7891142205766,DF,"64,74"
7891142205766,GO,"58,66"
7891142205766,MG,"70,99"
7891142205766,MS,"68,96"
7891142205766,PR,71
7891142205766,RJ,"60,98"
7891142205766,RS,"70,99"
7891142205766,SC,"57,63"
7891142205766,SP,"82,33"
7891142205766,TO,"66,47"
7891142205902,BA,"71,15"
7891142205902,CE,"81,57"
7891142205902,DF,"78,73"
7891142205902,GO,"71,93"
7891142205902,MG,"77,34"
7891142205902,MS,"75,6"
7891142205902,PI,"92,58"
7891142205902,PR,"93,81"
7891142205902,RJ,"79,87"
7891142205902,RS,"85,67"
7891142205902,SC,"69,88"
7891142205902,SP,"66,92"
7891142205902,TO,"80,92"
7891142205964,DF,"71,72"
7891142205964,GO,"64,72"
7891142205964,MG,"69,66"
7891142205964,PR,"77,17"
7891142205964,RJ,"71,95"
7891142205964,SP,"60,5"
7891142205995,DF,"178,4"
7891142205995,GO,"180,89"
7891142205995,MG,"175,83"
7891142205995,MS,"245,59"
7891142205995,PR,"249,07"
7891142205995,RJ,"203,69"
7891142205995,RS,"249,01"
7891142205995,SC,"159,05"
7891142205995,SP,"172,98"
7891142205995,TO,"203,5"
7891142206039,BA,"53,18"
7891142206039,DF,"64,78"
7891142206039,GO,"50,94"
7891142206039,MG,"61,03"
7891142206039,MS,"60,37"
7891142206039,PI,"63,36"
7891142206039,PR,"63,93"
7891142206039,RJ,"59,71"
7891142206039,RS,"64,04"
7891142206039,SC,"54,43"
7891142206039,SP,"58,75"
7891142206039,TO,"63,61"
7891142206053,BA,"176,53"
7891142206053,DF,198
7891142206053,GO,"161,46"
7891142206053,MG,"200,71"
7891142206053,MS,"204,23"
7891142206053,PI,"232,86"
7891142206053,PR,"228,96"
7891142206053,RJ,"180,54"
7891142206053,RS,"215,47"
7891142206053,SC,"177,05"
7891142206053,SP,"168,09"
7891142206053,TO,"203,5"
7891142206084,BA,"205,22"
7891142206084,DF,"227,26"
7891142206084,GO,"178,88"
7891142206084,MG,"250,76"
7891142206084,MS,"233,21"
7891142206084,PI,"232,86"
7891142206084,PR,"233,33"
7891142206084,RJ,"174,32"
7891142206084,RS,"217,47"
7891142206084,SC,"159,05"
7891142206084,SP,"174,76"
7891142206084,TO,"233,57"
7891142206114,BA,"98,53"
7891142206114,DF,"95,04"
7891142206114,GO,"85,78"
7891142206114,MG,"119,54"
7891142206114,MS,"101,87"
7891142206114,PR,"94,95"
7891142206114,RJ,"84,9"
7891142206114,RS,"95,03"
7891142206114,SC,"72,71"
7891142206114,SP,"83,92"
7891142206114,TO,"113,21"
7891142206145,CE,"71,17"
7891142206145,DF,"68,16"
7891142206145,GO,"61,83"
7891142206145,MG,"74,74"
7891142206145,MS,"72,58"
7891142206145,PI,"83,41"
7891142206145,PR,"73,3"
7891142206145,RJ,"73,38"
7891142206145,RS,"74,74"
7891142206145,SC,"60,66"
7891142206145,SP,"80,61"
7891142206145,TO,"69,97"
7891142206176,DF,"68,16"
7891142206176,GO,"63,17"
7891142206176,MG,"75,47"
7891142206176,MS,"73,4"
7891142206176,PR,"82,46"
7891142206176,RJ,"57,62"
7891142206176,RS,"90,22"
7891142206176,SC,"60,66"
7891142206176,SP,"91,12"
7891142206183,DF,"75,66"
7891142206183,GO,"77,68"
7891142206183,MS,"81,48"
7891142206183,PR,"92,28"
7891142206183,RJ,"84,76"
7891142206183,RS,"92,26"
7891142206183,SC,"75,49"
7891142206183,SP,"83,1"
7891142206190,DF,"70,92"
7891142206190,GO,"65,6"
7891142206190,MG,"77,17"
7891142206190,PR,"78,37"
7891142206190,RJ,"69,6"
7891142206190,RS,"77,16"
7891142206190,SC,"68,76"
7891142206190,SP,"60,67"
7891142206220,DF,"70,92"
7891142206220,GO,"64,79"
7891142206220,MG,"70,48"
7891142206220,RJ,"62,88"
7891142206220,RS,"77,16"
7891142206596,BA,"56,27"
7891142206596,DF,"63,11"
7891142206596,GO,"57,02"
7891142206596,MG,"67,76"
7891142206596,MS,"67,64"
7891142206596,PI,"74,22"
7891142206596,PR,"68,66"
7891142206596,RJ,"55,55"
7891142206596,RS,"68,67"
7891142206596,SC,"52,59"
7891142206596,SP,"55,72"
7891142206596,TO,"75,17"
7891142206701,DF,"30,6"
7891142206701,GO,"24,81"
7891142206701,MG,"28,05"
7891142206701,MS,"27,68"
7891142206701,PI,"31,44"
7891142206701,PR,"25,9"
7891142206701,RJ,"25,9"
7891142206701,RS,"25,91"
7891142206701,SC,"25,9"
7891142206701,SP,"25,91"
7891142206718,BA,"59,82"
7891142206718,CE,"71,31"
7891142206718,DF,"65,49"
7891142206718,GO,"57,9"
7891142206718,MG,"65,49"
7891142206718,MS,"64,59"
7891142206718,PI,"73,39"
7891142206718,PR,"60,44"
7891142206718,RJ,"60,45"
7891142206718,RS,"60,45"
7891142206718,SC,"60,44"
7891142206718,SP,"60,45"
7891142206718,TO,"67,37"
7891142206732,BA,"50,19"
7891142206732,DF,"54,94"
7891142206732,GO,"48,58"
7891142206732,MG,"54,94"
7891142206732,MS,"54,18"
7891142206732,PI,"61,58"
7891142206732,PR,"50,71"
7891142206732,RJ,"50,71"
7891142206732,RS,"50,71"
7891142206732,SC,"50,71"
7891142206732,SP,"50,71"
7891142206732,TO,"56,52"
7891142206787,DF,"67,01"
7891142206787,GO,"55,02"
7891142206787,MG,"67,05"
7891142206787,PI,"63,52"
7891142206787,PR,"73,41"
7891142206787,RJ,"65,85"
7891142206787,RS,"66,63"
7891142206787,SC,"57,31"
7891142206787,SP,"60,57"
7891142206800,BA,"49,13"
7891142206800,DF,"53,27"
7891142206800,GO,"51,06"
7891142206800,MG,"57,41"
7891142206800,MS,"51,2"
7891142206800,PI,"46,54"
7891142206800,PR,"51,61"
7891142206800,RJ,"52,14"
7891142206800,RS,"56,76"
7891142206800,SC,"39,99"
7891142206800,SP,"47,85"
7891142206800,TO,"52,31"
7891142206817,DF,"70,78"
7891142206817,GO,"58,87"
7891142206817,MG,"74,52"
7891142206817,MS,"68,04"
7891142206817,PI,"63,36"
7891142206817,PR,"72,66"
7891142206817,RJ,"63,55"
7891142206817,RS,"68,67"
7891142206817,SC,"55,44"
7891142206817,SP,"63,59"
7891142206817,TO,"69,5"
7891142206824,DF,"68,16"
7891142206824,MG,"75,2"
