PRODUTO,UF,CONCORRENTE,PREÇO CONCORRENTE,HORA COLETA
7891317023232,GO,B,"163,68",11/03/99 05:57:07
7891137003407,GO,B,"120,84",11/03/99 05:57:15
7891137003698,GO,B,"141,92",11/03/99 05:57:24
7891010253905,GO,B,"27,36",11/03/99 05:57:32
4005808850839,GO,B,"13,75",11/03/99 05:57:41
4005900453259,GO,B,"13,75",11/03/99 05:58:08
7891137003421,GO,B,"114,43",11/03/99 05:58:16
7899420507649,GO,B,"49,51",11/03/99 05:58:25
7891158105210,GO,B,"149,76",11/03/99 05:58:38
7896226109930,GO,B,"139,64",11/03/99 05:58:47
7891142204349,GO,B,"61,82",11/03/99 05:58:55
7896658033278,GO,B,"142,31",11/03/99 05:59:03
7899420508530,GO,B,"133,69",11/03/99 05:59:12
42360414,GO,B,"22,64",11/03/99 05:59:20
7896009490651,GO,B,"44,91",11/03/99 05:59:29
7891106911733,GO,B,"44,53",11/03/99 05:59:37
7896006216827,GO,B,"135,25",11/03/99 05:59:54
7896226100067,GO,B,"79,78",11/03/99 06:00:02
7891142204370,GO,B,"68,62",11/03/99 06:00:11
7896676438550,GO,B,"94,05",11/03/99 06:00:29
7896112401001,GO,B,"183,07",11/03/99 06:00:38
7896226109732,GO,B,"181,63",11/03/99 06:00:46
7899706254403,GO,B,"98,25",11/03/99 06:00:55
7896658033575,GO,B,"165,22",11/03/99 06:01:08
7891142203113,GO,B,"81,05",11/03/99 06:01:25
7898948648476,GO,B,"122,57",11/03/99 06:01:33
7899420507663,GO,B,"182,94",11/03/99 06:01:42
7891058002336,GO,B,"79,73",11/03/99 06:01:55
7896658025129,GO,B,"59,05",11/03/99 06:02:13
4987188568712,GO,B,"10,49",11/03/99 06:02:22
7896637032209,GO,B,"71,92",11/03/99 06:02:40
7899706178341,GO,B,"68,58",11/03/99 06:02:48
7891010882983,GO,B,"55,07",11/03/99 06:02:57
7898949409847,GO,B,"41,39",11/03/99 06:03:05
7891058000295,GO,B,"28,09",11/03/99 06:03:14
7898549758529,GO,B,"115,38",11/03/99 06:03:27
7898949409762,GO,B,"33,89",11/03/99 06:03:44
7896094920255,GO,B,"157,98",11/03/99 06:03:52
7899706185844,GO,B,"60,01",11/03/99 06:04:01
7896094208704,GO,B,"66,54",11/03/99 06:04:09
7896658036392,GO,B,"111,17",11/03/99 06:04:24
7898029550063,GO,B,"76,35",11/03/99 06:04:33
7891010030094,GO,B,"15,04",11/03/99 06:04:41
7896112402411,GO,B,"156,49",11/03/99 06:04:50
7891106914277,GO,B,"31,09",11/03/99 06:04:58
7899420507656,GO,B,"68,55",11/03/99 06:05:06
7894916515214,GO,B,"181,93",11/03/99 06:05:15
7896112402602,GO,B,"257,17",11/03/99 06:05:23
4015630981977,GO,B,"83,5",11/03/99 06:05:37
7891317011369,GO,B,"78,87",11/03/99 06:05:45
7898636190515,GO,B,"30,24",11/03/99 06:05:54
7896637031844,GO,B,"201,75",11/03/99 06:06:02
4005900663993,GO,B,"13,75",11/03/99 06:06:11
7896658035913,GO,B,"62,84",11/03/99 06:06:19
7896094208537,GO,B,"52,37",11/03/99 06:06:28
4005808934980,GO,B,"13,75",11/03/99 06:06:36
7896094921498,GO,B,"201,08",11/03/99 06:06:45
7898074613010,GO,B,"122,4",11/03/99 06:06:53
7896676434101,GO,B,"108,75",11/03/99 06:07:02
8429420226241,GO,B,"75,43",11/03/99 06:07:10
7899706185028,GO,B,"31,64",11/03/99 06:07:19
7896009498657,GO,B,"54,81",11/03/99 06:07:27
7896015526252,GO,B,"22,32",11/03/99 06:07:36
7896009498121,GO,B,"48,42",11/03/99 06:07:44
7898941911027,GO,B,"111,91",11/03/99 06:08:02
7899640809011,GO,B,"121,15",11/03/99 06:08:11
7898949409625,GO,B,"17,91",11/03/99 06:08:20
4005808555345,GO,B,"48,43",11/03/99 06:08:28
7891317019303,GO,B,"73,38",11/03/99 06:08:45
7500435171106,GO,B,"13,6",11/03/99 06:08:53
7891010249939,GO,B,"17,71",11/03/99 06:09:02
7898582381937,GO,B,"163,04",11/03/99 06:09:15
8429420078581,GO,B,"94,45",11/03/99 06:09:24
7896009400148,GO,B,"44,91",11/03/99 06:09:59
7891106908870,GO,B,"28,54",11/03/99 06:10:31
7899706161947,GO,B,"60,06",11/03/99 06:10:40
7896094919709,GO,B,"7,94",11/03/99 06:10:48
7896658029806,GO,B,"44,4",11/03/99 06:11:01
7891024025017,GO,B,"74,98",11/03/99 06:11:10
7899706178204,GO,B,"68,58",11/03/99 06:11:34
78906617,GO,B,"15,16",11/03/99 06:11:42
7896015525804,GO,B,"61,85",11/03/99 06:11:50
7898040323844,GO,B,"119,83",11/03/99 06:11:59
8429420205192,GO,B,"75,08",11/03/99 06:12:07
7896112400448,GO,B,"115,13",11/03/99 06:12:16
7895858017408,GO,B,"141,42",11/03/99 06:12:24
7896015519636,GO,B,"15,87",11/03/99 06:12:33
5701943011386,GO,B,"85,44",11/03/99 06:12:46
7891317003081,GO,B,"56,24",11/03/99 06:12:55
7894916515207,GO,B,"158,13",11/03/99 06:13:03
7891142205544,GO,B,"65,33",11/03/99 06:13:26
7891137003704,GO,B,"200,48",11/03/99 06:13:35
7899824401048,GO,B,"77,44",11/03/99 06:13:43
7891010800048,GO,B,"20,78",11/03/99 06:13:52
42360407,GO,B,"22,64",11/03/99 06:14:00
7891010504779,GO,B,"4,7",11/03/99 06:14:22
7896094919693,GO,B,"7,94",11/03/99 06:14:30
7899706134217,GO,B,"73,69",11/03/99 06:14:39
7899706198349,GO,B,"58,86",11/03/99 06:14:55
7891058017002,GO,B,"65,23",11/03/99 06:15:04
7891158105227,GO,B,"149,76",11/03/99 06:15:12
7899706161886,GO,B,"60,06",11/03/99 06:15:21
7896015590970,GO,B,"18,98",11/03/99 06:15:29
7899706186698,GO,B,"57,6",11/03/99 06:15:38
7891010253936,GO,B,"27,36",11/03/99 06:15:46
7896009498640,GO,B,"107,49",11/03/99 06:15:55
7898040322786,GO,B,"115,5",11/03/99 06:16:08
42389248,GO,B,"22,64",11/03/99 06:16:17
7899706172226,GO,B,"52,24",11/03/99 06:16:25
7896094920637,GO,B,"100,35",11/03/99 06:16:33
7898414851966,GO,B,"52,75",11/03/99 06:16:52
7898582381944,GO,B,"94,04",11/03/99 06:17:00
7894916515689,GO,B,"236,03",11/03/99 06:17:09
7891010877613,GO,B,"39,26",11/03/99 06:17:17
7898040323806,GO,B,"76,09",11/03/99 06:17:26
7898653620033,GO,B,"159,45",11/03/99 06:17:34
3282770206036,GO,B,"49,92",11/03/99 06:17:42
7899824400782,GO,B,"63,23",11/03/99 06:17:51
7899706171434,GO,B,"62,17",11/03/99 06:17:59
7899824401055,GO,B,"44,3",11/03/99 06:18:08
7898430191718,GO,B,"49,15",11/03/99 06:18:16
7891317019297,GO,B,"48,92",11/03/99 06:18:25
7891158105234,GO,B,"149,76",11/03/99 06:18:33
7896112402312,GO,B,"198,11",11/03/99 06:18:42
7894916514415,GO,B,"79,86",11/03/99 06:18:55
7891317010898,GO,B,"279,59",11/03/99 06:19:09
7891317022532,GO,B,"106,41",11/03/99 06:19:17
7898636190973,GO,B,"23,43",11/03/99 06:19:34
7891317015039,GO,B,"127,56",11/03/99 06:19:42
7891142981196,GO,B,"128,9",11/03/99 06:19:51
7899640806126,GO,B,"117,01",11/03/99 06:20:04
7896009498664,GO,B,"121,92",11/03/99 06:20:13
7894916513104,GO,B,"67,81",11/03/99 06:20:21
7898949409922,GO,B,"25,22",11/03/99 06:20:35
7896009498312,GO,B,"37,69",11/03/99 06:20:43
7896637026802,GO,B,"40,16",11/03/99 06:20:52
4987188568729,GO,B,"10,49",11/03/99 06:21:05
7898956544111,GO,B,"65,16",11/03/99 06:21:14
7891317009502,MG,B,"114,61",11/03/99 06:22:54
7896658027796,MG,B,"93,23",11/03/99 06:23:13
7891058016999,MG,B,"46,99",11/03/99 06:23:26
7891058020286,MG,B,"46,99",11/03/99 06:23:35
7891106910248,MG,B,"50,51",11/03/99 06:23:48
7899026478909,MG,B,"39,43",11/03/99 06:23:57
7891317192389,MG,B,"114,56",11/03/99 06:24:10
7898040325466,MG,B,"114,8",11/03/99 06:24:28
7891106912167,MG,B,"17,05",11/03/99 06:24:37
7891142205643,MG,B,"81,98",11/03/99 06:25:00
8429420197985,MG,B,"111,83",11/03/99 06:25:08
7891142205704,MG,B,"81,98",11/03/99 06:25:32
7894916514422,MG,B,"158,81",11/03/99 06:25:45
7896094208537,MG,B,"71,5",11/03/99 06:25:54
7891317007560,MG,B,"152,45",11/03/99 06:26:02
7891045031257,MG,B,"58,14",11/03/99 06:26:11
7896658028205,MG,B,"181,29",11/03/99 06:26:19
7896015592110,MG,B,"92,39",11/03/99 06:26:32
7891058022730,MG,B,"94,5",11/03/99 06:26:41
7908615000169,MG,B,"41,66",11/03/99 06:26:49
7897930777798,MG,B,"99,64",11/03/99 06:26:58
8429420205192,MG,B,"111,96",11/03/99 06:27:11
7891010030094,MG,B,"12,86",11/03/99 06:27:25
7896658025112,MG,B,"115,47",11/03/99 06:27:33
7891106907286,MG,B,"26,34",11/03/99 06:27:50
7891317023232,MG,B,"163,21",11/03/99 06:28:08
7898653620033,MG,B,"186,9",11/03/99 06:28:17
7896006216827,MG,B,"145,15",11/03/99 06:28:30
7899640809011,MG,B,"130,03",11/03/99 06:28:49
8429420226241,MG,B,"111,96",11/03/99 06:28:57
7896637030861,MG,B,"102,46",11/03/99 06:29:11
7891010253905,MG,B,"31,01",11/03/99 06:29:19
7898949409632,MG,B,"53,76",11/03/99 06:29:28
7899706178341,MG,B,"83,09",11/03/99 06:29:36
7896658033575,MG,B,"175,28",11/03/99 06:29:50
7891106913522,MG,B,"34,04",11/03/99 06:29:58
7896226109572,MG,B,"126,23",11/03/99 06:30:32
7896658033278,MG,B,"166,04",11/03/99 06:30:40
7896015519636,MG,B,"18,86",11/03/99 06:30:58
7898029550063,MG,B,"107,51",11/03/99 06:31:07
7896094927223,MG,B,"222,55",11/03/99 06:31:15
7896009490651,MG,B,"51,87",11/03/99 06:31:29
7896226108735,MG,B,"105,77",11/03/99 06:31:37
7897930777743,MG,B,"95,3",11/03/99 06:31:51
7899706159197,MG,B,"95,42",11/03/99 06:31:59
7891024179925,MG,B,"27,93",11/03/99 06:32:10
7899706159272,MG,B,"91,25",11/03/99 06:32:19
7891010504755,MG,B,"11,49",11/03/99 06:32:28
7908615000244,MG,B,"75,07",11/03/99 06:32:36
7896226109930,MG,B,"149,99",11/03/99 06:34:01
7891058000295,MG,B,"31,46",11/03/99 06:34:15
7891010800048,MG,B,"18,53",11/03/99 06:34:23
7896226109732,MG,B,"195,09",11/03/99 06:34:32
8429420225718,MG,B,"73,8",11/03/99 06:34:40
7896637031844,MG,B,"216,52",11/03/99 06:34:54
7896226109589,MG,B,"193,34",11/03/99 06:35:02
7891058022594,MG,B,"74,35",11/03/99 06:35:11
7896226100067,MG,B,"85,68",11/03/99 06:35:19
7896658026850,MG,B,"30,12",11/03/99 06:35:33
7891010882983,MG,B,"74,92",11/03/99 06:35:41
7896676438550,MG,B,"100,76",11/03/99 06:35:58
7896658035913,MG,B,"84,66",11/03/99 06:36:07
7896094921849,MG,B,"68,74",11/03/99 06:36:15
7891317019310,MG,B,"181,46",11/03/99 06:36:34
7896637026802,MG,B,"45,15",11/03/99 06:36:42
7896112403418,MG,B,"103,56",11/03/99 06:36:51
7899706134217,MG,B,"84,85",11/03/99 06:36:59
7896014183081,MG,B,"31,56",11/03/99 06:37:24
7898040322786,MG,B,"123,96",11/03/99 06:38:49
7896226109305,MG,B,"95,74",11/03/99 06:39:03
7899706178204,MG,B,"83,09",11/03/99 06:39:11
7891010020279,MG,B,"57,61",11/03/99 06:39:20
7898430190995,MG,B,"51,74",11/03/99 06:39:28
7899706254403,MG,B,"129,46",11/03/99 06:39:37
7899706172226,MG,B,"56,93",11/03/99 06:40:01
7891142204349,MG,B,82,11/03/99 06:40:14
7891317011369,MG,B,"99,65",11/03/99 06:40:33
7891106908870,MG,B,"31,42",11/03/99 06:40:41
7896014183067,MG,B,"31,56",11/03/99 06:40:50
4987188568712,MG,B,"11,59",11/03/99 06:41:03
7891106908221,MG,B,"30,59",11/03/99 06:41:12
7896226105208,MG,B,"109,65",11/03/99 06:41:20
7896637032209,MG,B,"77,19",11/03/99 06:41:29
7896112401001,MG,B,"197,63",11/03/99 06:41:37
7896637032223,MG,B,"77,19",11/03/99 06:41:46
7896006219002,MG,B,"127,68",11/03/99 06:41:54
7891010501105,MG,B,"10,97",11/03/99 06:42:03
7898040324438,MG,B,"55,05",11/03/99 06:42:11
7899706185028,MG,B,"30,78",11/03/99 06:42:20
7891317019303,MG,B,"78,77",11/03/99 06:42:33
7500435171090,MG,B,"46,17",11/03/99 06:42:46
7896676434026,MG,B,"117,3",11/03/99 06:42:55
7891317144166,MG,B,"46,09",11/03/99 06:43:03
7896658000089,MG,B,"59,3",11/03/99 06:43:22
7896637030823,MG,B,"74,03",11/03/99 06:43:35
7896015525804,MG,B,"71,39",11/03/99 06:43:44
3282770206036,MG,B,"64,73",11/03/99 06:44:13
7896015526252,MG,B,"25,76",11/03/99 06:44:21
7896009400148,MG,B,"51,87",11/03/99 06:44:30
7898040329174,MG,B,"321,67",11/03/99 06:44:38
7891010253936,MG,B,"31,01",11/03/99 06:45:19
7894916515207,MG,B,"178,77",11/03/99 06:45:28
7898949409625,MG,B,"26,84",11/03/99 06:45:36
7891317192402,MG,B,"76,49",11/03/99 06:45:45
7896658030451,MG,B,"61,85",11/03/99 06:45:53
7898040321871,MG,B,"173,43",11/03/99 06:46:02
7891142205582,MG,B,"81,98",11/03/99 06:46:10
7896014183111,MG,B,"31,56",11/03/99 06:46:23
7899640806072,MG,B,"88,83",11/03/99 06:46:32
7908134200125,MG,B,"120,11",11/03/99 06:46:40
7891142204370,MG,B,91,11/03/99 06:46:49
7891058017002,MG,B,"74,35",11/03/99 06:47:03
7896009498121,MG,B,"53,58",11/03/99 06:47:20
7898636190973,MG,B,"33,33",11/03/99 06:47:28
7896094208704,MG,B,"81,78",11/03/99 06:47:37
7896006218982,MG,B,"98,68",11/03/99 06:47:46
7898430191718,MG,B,"52,8",11/03/99 06:47:54
7891317019297,MG,B,"52,55",11/03/99 06:48:03
7899824400782,MG,B,"67,85",11/03/99 06:48:16
7891010249939,MG,B,"24,42",11/03/99 06:48:30
7899420508127,MG,B,"131,91",11/03/99 06:48:38
7898636190515,MG,B,"41,67",11/03/99 06:48:46
7898040329181,MG,B,"144,47",11/03/99 06:49:00
7891010877613,MG,B,"34,87",11/03/99 06:49:41
7899706184823,MG,B,"56,93",11/03/99 06:49:49
7898949409922,MG,B,"32,22",11/03/99 06:49:58
7896226109565,MG,B,"86,08",11/03/99 06:50:06
7898414853212,MG,B,"64,91",11/03/99 06:50:15
7891142204127,MG,B,"130,64",11/03/99 06:50:28
7891024033425,MG,B,"27,93",11/03/99 06:50:37
7896112402602,MG,B,"277,64",11/03/99 06:50:45
8429420078581,MG,B,"164,38",11/03/99 06:50:59
3337875686471,MG,B,"81,45",11/03/99 06:51:07
7899824400171,MG,B,"95,34",11/03/99 06:51:21
7896637032193,MG,B,"129,68",11/03/99 06:51:29
7891317022532,MG,B,"114,25",11/03/99 06:51:38
7896014183043,MG,B,"31,56",11/03/99 06:51:46
7500435171106,MG,B,"15,84",11/03/99 06:51:55
7896658029806,MG,B,"47,66",11/03/99 06:52:03
7898414851966,MG,B,"59,02",11/03/99 06:52:17
7891010504779,MG,B,"5,5",11/03/99 06:52:25
7896658025129,MG,B,"59,69",11/03/99 06:52:34
7896676434101,MG,B,"116,81",11/03/99 06:52:42
7896658036392,MG,B,"112,38",11/03/99 06:52:56
7894916514415,MG,B,"90,29",11/03/99 06:53:09
7898636192489,MG,B,"43,83",11/03/99 06:53:18
7899706135542,MG,B,"87,48",11/03/99 06:53:35
7896658027208,MG,B,"47,05",11/03/99 06:53:43
7899706161947,MG,B,"76,47",11/03/99 06:53:52
7899640806126,MG,B,"125,6",11/03/99 06:54:00
7896009498312,MG,B,"41,86",11/03/99 06:54:09
7896112400448,MG,B,"124,28",11/03/99 06:54:17
7891010253899,MG,B,"18,05",11/03/99 06:54:36
7899706161886,MG,B,"76,47",11/03/99 06:54:44
7896004755519,MG,B,60,11/03/99 06:55:03
7896112402411,MG,B,"178,65",11/03/99 06:55:11
7894916515214,MG,B,"205,68",11/03/99 06:55:20
7896009498657,MG,B,"61,01",11/03/99 06:55:28
7896226109558,MG,B,"117,35",11/03/99 06:55:37
7899706149822,MG,B,"15,06",11/03/99 06:55:45
7899706186698,MG,B,"78,58",11/03/99 06:56:00
7891317003081,MG,B,"60,37",11/03/99 06:56:18
7899706155021,MG,B,"73,93",11/03/99 06:56:27
7891106911733,MG,B,"48,82",11/03/99 06:56:35
7896094920255,MG,B,"172,01",11/03/99 06:56:53
7896094916203,MG,B,"75,52",11/03/99 06:57:01
3662042000249,MG,B,"107,19",11/03/99 06:57:10
7896014183166,MG,B,"31,56",11/03/99 06:57:23
7898949409762,MG,B,"43,78",11/03/99 06:57:32
7891058002343,MG,B,"80,92",11/03/99 06:57:45
7894916513104,MG,B,"76,67",11/03/99 06:57:54
7899824400737,MG,B,"70,05",11/03/99 06:58:02
7898948648476,MG,B,"131,54",11/03/99 06:58:11
7896658033568,MG,B,"95,5",11/03/99 06:58:19
7891317011345,MG,B,"128,92",11/03/99 06:58:27
7896014140527,MG,B,"28,8",11/03/99 06:58:41
7895858017408,MG,B,"130,02",11/03/99 06:59:00
7891317015510,MG,B,"128,8",11/03/99 06:59:08
7891024026434,MG,B,"7,62",11/03/99 06:59:42
7896094210134,MG,B,"44,06",11/03/99 07:00:00
7891058016999,RJ,B,"45,02",11/03/99 07:01:58
7891025111825,RJ,B,"38,25",11/03/99 07:02:31
7891137003421,RJ,B,"111,09",11/03/99 07:03:00
7891106910248,RJ,B,"47,23",11/03/99 07:03:15
7891058020286,RJ,B,"45,02",11/03/99 07:03:23
7891106912167,RJ,B,"15,18",11/03/99 07:03:31
7891317192389,RJ,B,"106,89",11/03/99 07:03:40
7896658027796,RJ,B,"83,24",11/03/99 07:03:48
7891024179925,RJ,B,"27,62",11/03/99 07:03:57
7899026478909,RJ,B,"29,47",11/03/99 07:04:05
7891058000295,RJ,B,"28,15",11/03/99 07:04:14
7891158105203,RJ,B,"146,33",11/03/99 07:04:31
7891106912662,RJ,B,"39,68",11/03/99 07:04:48
7891025112662,RJ,B,"41,59",11/03/99 07:05:07
7896094921849,RJ,B,"55,93",11/03/99 07:05:24
7896015592110,RJ,B,"90,74",11/03/99 07:05:52
7891106907286,RJ,B,"24,62",11/03/99 07:06:15
7908615000169,RJ,B,"32,97",11/03/99 07:06:24
7896658025112,RJ,B,"114,4",11/03/99 07:06:33
7891158100253,RJ,B,"73,36",11/03/99 07:07:53
7500435171090,RJ,B,"47,44",11/03/99 07:08:02
7891024033425,RJ,B,"27,62",11/03/99 07:08:16
7891106912655,RJ,B,"16,67",11/03/99 07:08:24
7908615000244,RJ,B,"57,56",11/03/99 07:08:33
7891045031257,RJ,B,"53,67",11/03/99 07:08:41
7891024026434,RJ,B,"7,49",11/03/99 07:08:50
7899706159272,RJ,B,"71,42",11/03/99 07:09:13
7891317009502,RJ,B,"106,94",11/03/99 07:09:23
7891010030094,RJ,B,"15,6",11/03/99 07:09:35
7891106913522,RJ,B,"34,9",11/03/99 07:09:50
7891024037973,RJ,B,"6,36",11/03/99 07:09:58
7898040325466,RJ,B,"108,48",11/03/99 07:10:15
7896015526252,RJ,B,"23,77",11/03/99 07:10:24
7899824400737,RJ,B,"65,37",11/03/99 07:10:32
7891024111444,RJ,B,"26,09",11/03/99 07:10:41
7896094927223,RJ,B,"207,68",11/03/99 07:10:49
7896658033278,RJ,B,"156,77",11/03/99 07:10:58
7896009498657,RJ,B,"54,9",11/03/99 07:11:16
7891010504755,RJ,B,"11,54",11/03/99 07:11:25
7891317007560,RJ,B,"153,12",11/03/99 07:11:33
7899824400171,RJ,B,"88,97",11/03/99 07:12:00
7891010504779,RJ,B,"110,54",11/03/99 07:12:20
7891106908221,RJ,B,"28,49",11/03/99 07:12:46
7896009498312,RJ,B,"42,38",11/03/99 07:14:12
7898029550063,RJ,B,"81,53",11/03/99 07:14:31
7896009490651,RJ,B,"47,81",11/03/99 07:14:40
7898430190995,RJ,B,"48,28",11/03/99 07:14:53
7897930750043,RJ,B,"19,82",11/03/99 07:15:02
7896658033575,RJ,B,"143,89",11/03/99 07:15:13
78906617,RJ,B,"14,92",11/03/99 07:15:22
7899824401055,RJ,B,"44,36",11/03/99 07:15:32
7891010800048,RJ,B,"21,55",11/03/99 07:15:42
7898040324438,RJ,B,"43,82",11/03/99 07:15:53
7899706195027,RJ,B,"58,47",11/03/99 07:17:09
8430340032669,RJ,B,"46,72",11/03/99 07:17:17
7891317023232,RJ,B,"163,92",11/03/99 07:17:34
7891058022594,RJ,B,"71,23",11/03/99 07:17:43
7896637031844,RJ,B,"202,05",11/03/99 07:18:00
7891058022730,RJ,B,"84,53",11/03/99 07:18:29
7894916514422,RJ,B,"148,08",11/03/99 07:18:38
7899706159197,RJ,B,"68,77",11/03/99 07:18:58
7898040321871,RJ,B,"167,91",11/03/99 07:19:07
7891317019310,RJ,B,"187,63",11/03/99 07:19:15
4005808315697,RJ,B,"19,57",11/03/99 07:19:24
7891106911733,RJ,B,"45,64",11/03/99 07:19:32
7899420508127,RJ,B,"122,99",11/03/99 07:19:41
7896637032193,RJ,B,"122,49",11/03/99 07:19:49
7891010793463,RJ,B,"7,75",11/03/99 07:19:58
7891024134702,RJ,B,"3,34",11/03/99 07:20:15
7896009498121,RJ,B,"48,5",11/03/99 07:20:23
7898636190515,RJ,B,"33,88",11/03/99 07:20:32
42277217,RJ,B,"10,64",11/03/99 07:20:41
7896637030861,RJ,B,"94,45",11/03/99 07:20:49
7899824401048,RJ,B,"77,57",11/03/99 07:21:03
7896009498206,RJ,B,"76,28",11/03/99 07:21:11
3282770153477,RJ,B,"39,96",11/03/99 07:21:20
7891010249939,RJ,B,"18,94",11/03/99 07:21:28
7896015519636,RJ,B,"16,9",11/03/99 07:21:37
7898040323844,RJ,B,"106,7",11/03/99 07:21:46
7896015525804,RJ,B,"65,86",11/03/99 07:21:55
4005900453259,RJ,B,"13,88",11/03/99 07:22:22
7891010010577,RJ,B,"8,15",11/03/99 07:22:40
7891158105210,RJ,B,"146,33",11/03/99 07:22:59
7891721028694,RJ,B,"70,37",11/03/99 07:23:07
7891010020279,RJ,B,"44,37",11/03/99 07:23:35
3282770153507,RJ,B,"71,3",11/03/99 07:23:44
7896637030854,RJ,B,"55,55",11/03/99 07:23:52
3337875696548,RJ,B,"159,57",11/03/99 07:24:01
7896009498633,RJ,B,"54,9",11/03/99 07:24:11
7509546651040,RJ,B,"5,95",11/03/99 07:24:30
7795323001461,RJ,B,"65,46",11/03/99 07:24:39
7891058017002,RJ,B,"71,23",11/03/99 07:24:47
7897930777743,RJ,B,"73,2",11/03/99 07:24:56
7899824400201,RJ,B,"44,08",11/03/99 07:25:04
7891024114865,RJ,B,"9,67",11/03/99 07:25:13
7891024025017,RJ,B,"78,57",11/03/99 07:25:21
7891317144166,RJ,B,"42,99",11/03/99 07:25:31
7891010501105,RJ,B,"10,98",11/03/99 07:25:46
7896658028205,RJ,B,"159,93",11/03/99 07:25:54
7896658026850,RJ,B,"28,09",11/03/99 07:26:11
7896658029806,RJ,B,"44,46",11/03/99 07:26:20
7899824400782,RJ,B,"63,32",11/03/99 07:26:28
7896009498176,RJ,B,"76,28",11/03/99 07:26:38
7891024114674,RJ,B,"9,67",11/03/99 07:26:46
7898040329716,RJ,B,"64,65",11/03/99 07:27:04
7896637032209,RJ,B,"72,03",11/03/99 07:27:12
7891010518844,RJ,B,"24,27",11/03/99 07:27:21
7891024122556,RJ,B,"17,21",11/03/99 07:27:30
7891010886547,RJ,B,"8,15",11/03/99 07:27:39
7891142203113,RJ,B,"83,36",11/03/99 07:27:47
7891106914277,RJ,B,"29,36",11/03/99 07:27:56
7891024132005,RJ,B,"3,83",11/03/99 07:28:09
7896112402411,RJ,B,"168,52",11/03/99 07:28:18
7896112403418,RJ,B,"90,76",11/03/99 07:28:26
7896658000089,RJ,B,"58,76",11/03/99 07:28:35
4005808850839,RJ,B,"13,88",11/03/99 07:28:43
7891024028995,RJ,B,"4,8",11/03/99 07:28:52
7898430194467,RJ,B,"43,75",11/03/99 07:29:00
7896009400148,RJ,B,"47,81",11/03/99 07:29:09
7500435171106,RJ,B,"15,81",11/03/99 07:29:17
7897930777798,RJ,B,"73,2",11/03/99 07:29:31
7898949409632,RJ,B,"38,23",11/03/99 07:29:40
7891137003704,RJ,B,"194,64",11/03/99 07:31:22
7891137003698,RJ,B,"137,8",11/03/99 07:31:30
7898430191718,RJ,B,"49,27",11/03/99 07:31:39
7896658027208,RJ,B,"44,42",11/03/99 07:31:47
7891010245092,RJ,B,"13,02",11/03/99 07:31:56
7896637030823,RJ,B,"69,08",11/03/99 07:32:04
42360414,RJ,B,"23,62",11/03/99 07:32:13
7899706155021,RJ,B,"62,18",11/03/99 07:32:21
7899706149822,RJ,B,"11,32",11/03/99 07:32:30
4005808309436,RJ,B,"13,19",11/03/99 07:32:38
7891010877613,RJ,B,"41,25",11/03/99 07:32:47
7898949409922,RJ,B,"26,82",11/03/99 07:33:09
7899706254403,RJ,B,"101,14",11/03/99 07:33:29
7896658035913,RJ,B,"65,94",11/03/99 07:33:40
7891158105234,RJ,B,"146,33",11/03/99 07:33:48
7896015591410,RJ,B,"24,18",11/03/99 07:34:01
7891010249960,RJ,B,"32,82",11/03/99 07:34:20
7894916514415,RJ,B,"84,18",11/03/99 07:34:29
7896094920255,RJ,B,"160,52",11/03/99 07:34:42
7891010253905,RJ,B,"28,68",11/03/99 07:34:56
7899706159173,RJ,B,"53,73",11/03/99 07:35:04
7896000705952,RJ,B,"8,89",11/03/99 07:35:13
7897129301759,RJ,B,"72,68",11/03/99 07:35:21
7896112402770,RJ,B,"77,19",11/03/99 07:35:30
7896009498534,RJ,B,"100,5",11/03/99 07:35:39
7898414852420,RJ,B,"49,02",11/03/99 07:35:47
7896658025129,RJ,B,"59,14",11/03/99 07:35:55
7896015591007,RJ,B,"11,52",11/03/99 07:36:10
7891010576509,RJ,B,"19,3",11/03/99 07:37:31
7891010607135,RJ,B,"14,38",11/03/99 07:37:51
7896676434026,RJ,B,"109,39",11/03/99 07:37:59
7898430191008,RJ,B,"49,42",11/03/99 07:38:08
7898949409625,RJ,B,"21,29",11/03/99 07:38:16
7891024131183,RJ,B,"14,28",11/03/99 07:38:25
7898430191244,RJ,B,"90,34",11/03/99 07:38:33
7896226108735,RJ,B,"98,63",11/03/99 07:38:42
4987188568712,RJ,B,"11,64",11/03/99 07:38:50
7891024035528,RJ,B,"13,39",11/03/99 07:38:58
7896014140589,RJ,B,"19,21",11/03/99 07:39:16
7896094927278,RJ,B,"124,88",11/03/99 07:39:24
7891106912273,RJ,B,"40,18",11/03/99 07:40:50
7908134200125,RJ,B,"112,08",11/03/99 07:40:59
7891106908870,RJ,B,"29,96",11/03/99 07:41:07
7891010604349,RJ,B,"19,3",11/03/99 07:41:16
7509546061689,RJ,B,"12,92",11/03/99 07:41:24
7896112401001,RJ,B,"197,14",11/03/99 07:41:33
7897460401378,RJ,B,"71,28",11/03/99 07:41:42
7891010039783,RJ,B,"11,28",11/03/99 07:41:50
7891317019303,RJ,B,"73,49",11/03/99 07:41:59
7898040329464,RJ,B,"50,85",11/03/99 07:42:16
7899706179669,RJ,B,"74,04",11/03/99 07:42:24
7896512949417,RJ,B,"24,74",11/03/99 07:42:33
7899824400676,RJ,B,"96,95",11/03/99 07:44:06
